"order_id";"created_at";"website_session_id";"primary_product_id";"items_purchased";"price_usd";"cogs_usd"
8901;"2013-11-29 15:43:37";157794;1;1;49.99;19.49
8902;"2013-11-29 15:49:30";157843;2;1;59.99;22.49
8903;"2013-11-29 15:52:10";157838;1;2;109.98;41.98
8904;"2013-11-29 16:02:19";157863;1;1;49.99;19.49
8905;"2013-11-29 16:04:27";157877;1;1;49.99;19.49
8906;"2013-11-29 16:08:49";157902;1;1;49.99;19.49
8907;"2013-11-29 16:15:25";157929;2;1;59.99;22.49
8908;"2013-11-29 16:16:53";157931;1;1;49.99;19.49
8909;"2013-11-29 16:18:51";157954;1;1;49.99;19.49
8910;"2013-11-29 16:22:39";157960;1;1;49.99;19.49
8911;"2013-11-29 16:28:15";157991;1;1;49.99;19.49
8912;"2013-11-29 16:35:54";158059;1;1;49.99;19.49
8913;"2013-11-29 16:43:29";158042;1;1;49.99;19.49
8914;"2013-11-29 16:52:49";158089;1;1;49.99;19.49
8915;"2013-11-29 16:55:22";158085;1;1;49.99;19.49
8916;"2013-11-29 17:00:13";158130;1;1;49.99;19.49
8917;"2013-11-29 17:07:58";158177;1;1;49.99;19.49
8918;"2013-11-29 17:13:23";158193;1;1;49.99;19.49
8919;"2013-11-29 17:25:57";158248;1;1;49.99;19.49
8920;"2013-11-29 17:27:19";158256;1;1;49.99;19.49
8921;"2013-11-29 17:43:12";158291;1;1;49.99;19.49
8922;"2013-11-29 17:46:38";158327;1;1;49.99;19.49
8923;"2013-11-29 17:47:14";158324;1;1;49.99;19.49
8924;"2013-11-29 17:50:38";158370;1;1;49.99;19.49
8925;"2013-11-29 17:51:57";158366;1;1;49.99;19.49
8926;"2013-11-29 17:58:48";158368;1;1;49.99;19.49
8927;"2013-11-29 18:06:32";158416;1;1;49.99;19.49
8928;"2013-11-29 18:08:09";158429;1;1;49.99;19.49
8929;"2013-11-29 18:14:15";158439;1;1;49.99;19.49
8930;"2013-11-29 18:22:57";158482;2;1;59.99;22.49
8931;"2013-11-29 18:35:23";158516;1;1;49.99;19.49
8932;"2013-11-29 18:38:08";158539;2;1;59.99;22.49
8933;"2013-11-29 18:57:30";158577;1;1;49.99;19.49
8934;"2013-11-29 19:04:24";158594;1;1;49.99;19.49
8935;"2013-11-29 19:15:33";158623;2;1;59.99;22.49
8936;"2013-11-29 19:19:22";158641;1;1;49.99;19.49
8937;"2013-11-29 19:35:05";158662;1;1;49.99;19.49
8938;"2013-11-29 19:36:16";158670;1;1;49.99;19.49
8939;"2013-11-29 19:51:24";158707;1;1;49.99;19.49
8940;"2013-11-29 19:52:40";158697;1;1;49.99;19.49
8941;"2013-11-29 19:53:02";158715;1;1;49.99;19.49
8942;"2013-11-29 20:15:44";158763;1;1;49.99;19.49
8943;"2013-11-29 20:15:49";158753;2;1;59.99;22.49
8944;"2013-11-29 20:16:20";158748;1;1;49.99;19.49
8945;"2013-11-29 20:21:58";158771;1;1;49.99;19.49
8946;"2013-11-29 20:27:48";158783;1;1;49.99;19.49
8947;"2013-11-29 20:51:19";158850;1;1;49.99;19.49
8948;"2013-11-29 20:54:27";158855;2;1;59.99;22.49
8949;"2013-11-29 21:07:25";158877;1;1;49.99;19.49
8950;"2013-11-29 21:08:58";158894;1;1;49.99;19.49
8951;"2013-11-29 21:10:01";158887;1;1;49.99;19.49
8952;"2013-11-29 21:24:32";158910;1;1;49.99;19.49
8953;"2013-11-29 21:39:11";158959;1;1;49.99;19.49
8954;"2013-11-29 21:49:36";158978;1;1;49.99;19.49
8955;"2013-11-29 21:58:09";158992;1;1;49.99;19.49
8956;"2013-11-29 22:00:34";159004;1;1;49.99;19.49
8957;"2013-11-29 22:02:28";159021;1;1;49.99;19.49
8958;"2013-11-29 22:10:27";159019;1;1;49.99;19.49
8959;"2013-11-29 22:11:28";159056;1;1;49.99;19.49
8960;"2013-11-29 22:13:07";159042;1;1;49.99;19.49
8961;"2013-11-29 22:24:48";159069;2;1;59.99;22.49
8962;"2013-11-29 22:34:22";159080;1;1;49.99;19.49
8963;"2013-11-29 22:37:00";159088;1;1;49.99;19.49
8964;"2013-11-29 22:56:53";159129;1;1;49.99;19.49
8965;"2013-11-29 22:58:39";159149;1;1;49.99;19.49
8966;"2013-11-29 22:59:32";159148;1;1;49.99;19.49
8967;"2013-11-29 23:04:47";159151;1;1;49.99;19.49
8968;"2013-11-29 23:04:50";159155;2;1;59.99;22.49
8969;"2013-11-29 23:08:46";159169;1;1;49.99;19.49
8970;"2013-11-29 23:10:03";159171;1;1;49.99;19.49
8971;"2013-11-29 23:12:27";159182;2;1;59.99;22.49
8972;"2013-11-29 23:16:39";159198;1;1;49.99;19.49
8973;"2013-11-29 23:25:46";159199;1;1;49.99;19.49
8974;"2013-11-29 23:39:07";159225;1;1;49.99;19.49
8975;"2013-11-29 23:39:14";159232;1;1;49.99;19.49
8976;"2013-11-29 23:45:36";159238;1;1;49.99;19.49
8977;"2013-11-30 00:11:31";159297;1;1;49.99;19.49
8978;"2013-11-30 00:21:28";159309;1;2;109.98;41.98
8979;"2013-11-30 02:30:10";159328;1;1;49.99;19.49
8980;"2013-11-30 05:29:02";159337;1;1;49.99;19.49
8981;"2013-11-30 07:42:09";159350;1;1;49.99;19.49
8982;"2013-11-30 11:05:44";159372;1;1;49.99;19.49
8983;"2013-11-30 11:53:09";159381;1;1;49.99;19.49
8984;"2013-11-30 13:14:19";159401;1;1;49.99;19.49
8985;"2013-11-30 13:46:15";159411;1;1;49.99;19.49
8986;"2013-11-30 21:47:37";159490;1;1;49.99;19.49
8987;"2013-12-01 12:35:30";159589;1;1;49.99;19.49
8988;"2013-12-01 14:12:58";159608;1;1;49.99;19.49
8989;"2013-12-01 16:10:23";159633;1;1;49.99;19.49
8990;"2013-12-01 19:35:17";159656;1;1;49.99;19.49
8991;"2013-12-01 22:34:12";159701;1;1;49.99;19.49
8992;"2013-12-02 00:57:56";159777;1;1;49.99;19.49
8993;"2013-12-02 01:08:21";159792;2;1;59.99;22.49
8994;"2013-12-02 01:12:35";159785;1;1;49.99;19.49
8995;"2013-12-02 01:18:11";159805;1;1;49.99;19.49
8996;"2013-12-02 01:42:50";159842;1;1;49.99;19.49
8997;"2013-12-02 01:46:47";159855;1;1;49.99;19.49
8998;"2013-12-02 02:30:04";159896;1;1;49.99;19.49
8999;"2013-12-02 02:41:56";159905;1;1;49.99;19.49
9000;"2013-12-02 03:02:21";159921;1;1;49.99;19.49
9001;"2013-12-02 03:16:06";159935;1;1;49.99;19.49
9002;"2013-12-02 03:45:54";159951;1;1;49.99;19.49
9003;"2013-12-02 03:48:08";159966;1;1;49.99;19.49
9004;"2013-12-02 04:02:28";159970;1;1;49.99;19.49
9005;"2013-12-02 05:05:59";160026;2;1;59.99;22.49
9006;"2013-12-02 05:22:22";160039;2;2;109.98;41.98
9007;"2013-12-02 05:25:41";160048;1;2;109.98;41.98
9008;"2013-12-02 05:56:20";160070;1;2;109.98;41.98
9009;"2013-12-02 06:00:59";160082;2;1;59.99;22.49
9010;"2013-12-02 06:16:18";160101;1;1;49.99;19.49
9011;"2013-12-02 07:17:48";160163;1;1;49.99;19.49
9012;"2013-12-02 07:21:37";160156;1;1;49.99;19.49
9013;"2013-12-02 07:32:56";160191;1;1;49.99;19.49
9014;"2013-12-02 07:41:18";160200;1;1;49.99;19.49
9015;"2013-12-02 07:46:57";160189;1;1;49.99;19.49
9016;"2013-12-02 07:49:02";160198;1;1;49.99;19.49
9017;"2013-12-02 07:52:10";160216;1;1;49.99;19.49
9018;"2013-12-02 08:22:52";160243;1;1;49.99;19.49
9019;"2013-12-02 08:24:31";160246;2;1;59.99;22.49
9020;"2013-12-02 08:26:33";160260;1;2;109.98;41.98
9021;"2013-12-02 08:32:16";160258;1;1;49.99;19.49
9022;"2013-12-02 08:41:29";160266;1;1;49.99;19.49
9023;"2013-12-02 08:49:31";160280;1;1;49.99;19.49
9024;"2013-12-02 09:17:40";160336;1;1;49.99;19.49
9025;"2013-12-02 09:21:43";160359;1;1;49.99;19.49
9026;"2013-12-02 09:22:06";160340;2;1;59.99;22.49
9027;"2013-12-02 09:27:54";160355;1;1;49.99;19.49
9028;"2013-12-02 09:28:41";160363;1;1;49.99;19.49
9029;"2013-12-02 09:29:43";160376;1;1;49.99;19.49
9030;"2013-12-02 09:50:39";160436;1;1;49.99;19.49
9031;"2013-12-02 09:54:56";160449;1;1;49.99;19.49
9032;"2013-12-02 09:56:55";160442;1;1;49.99;19.49
9033;"2013-12-02 09:58:56";160480;1;1;49.99;19.49
9034;"2013-12-02 10:00:23";160464;1;1;49.99;19.49
9035;"2013-12-02 10:03:18";160481;1;1;49.99;19.49
9036;"2013-12-02 10:06:49";160477;1;1;49.99;19.49
9037;"2013-12-02 10:14:46";160496;1;1;49.99;19.49
9038;"2013-12-02 10:15:42";160512;2;1;59.99;22.49
9039;"2013-12-02 10:17:10";160515;1;1;49.99;19.49
9040;"2013-12-02 10:18:46";160517;1;1;49.99;19.49
9041;"2013-12-02 10:22:21";160533;1;1;49.99;19.49
9042;"2013-12-02 10:25:25";160536;1;1;49.99;19.49
9043;"2013-12-02 10:28:02";160562;1;1;49.99;19.49
9044;"2013-12-02 10:34:42";160584;1;2;109.98;41.98
9045;"2013-12-02 10:39:57";160603;1;1;49.99;19.49
9046;"2013-12-02 10:55:57";160629;1;1;49.99;19.49
9047;"2013-12-02 10:58:46";160631;1;1;49.99;19.49
9048;"2013-12-02 11:07:15";160685;1;1;49.99;19.49
9049;"2013-12-02 11:08:16";160691;1;1;49.99;19.49
9050;"2013-12-02 11:10:20";160698;1;1;49.99;19.49
9051;"2013-12-02 11:20:48";160734;1;1;49.99;19.49
9052;"2013-12-02 11:36:54";160783;2;1;59.99;22.49
9053;"2013-12-02 11:42:07";160787;2;1;59.99;22.49
9054;"2013-12-02 11:45:25";160817;1;1;49.99;19.49
9055;"2013-12-02 11:46:40";160814;1;1;49.99;19.49
9056;"2013-12-02 11:49:20";160852;1;1;49.99;19.49
9057;"2013-12-02 11:57:53";160866;2;1;59.99;22.49
9058;"2013-12-02 11:59:40";160868;1;1;49.99;19.49
9059;"2013-12-02 12:02:28";160872;2;1;59.99;22.49
9060;"2013-12-02 12:02:56";160875;1;1;49.99;19.49
9061;"2013-12-02 12:03:33";160877;1;1;49.99;19.49
9062;"2013-12-02 12:06:47";160908;1;1;49.99;19.49
9063;"2013-12-02 12:11:44";160916;2;1;59.99;22.49
9064;"2013-12-02 12:14:55";160932;1;1;49.99;19.49
9065;"2013-12-02 12:16:54";160943;2;1;59.99;22.49
9066;"2013-12-02 12:18:54";160967;1;1;49.99;19.49
9067;"2013-12-02 12:20:25";160945;1;1;49.99;19.49
9068;"2013-12-02 12:22:04";160966;1;1;49.99;19.49
9069;"2013-12-02 12:22:09";160954;1;1;49.99;19.49
9070;"2013-12-02 12:36:29";161014;1;1;49.99;19.49
9071;"2013-12-02 12:37:57";161016;1;1;49.99;19.49
9072;"2013-12-02 12:41:02";161040;1;1;49.99;19.49
9073;"2013-12-02 12:59:30";161115;1;1;49.99;19.49
9074;"2013-12-02 13:12:45";161163;1;1;49.99;19.49
9075;"2013-12-02 13:17:20";161161;1;1;49.99;19.49
9076;"2013-12-02 13:25:04";161177;1;1;49.99;19.49
9077;"2013-12-02 13:27:24";161206;1;1;49.99;19.49
9078;"2013-12-02 13:28:46";161226;2;1;59.99;22.49
9079;"2013-12-02 13:40:35";161245;1;1;49.99;19.49
9080;"2013-12-02 13:54:54";161314;1;1;49.99;19.49
9081;"2013-12-02 13:55:03";161312;1;1;49.99;19.49
9082;"2013-12-02 13:57:04";161302;1;1;49.99;19.49
9083;"2013-12-02 13:58:31";161318;1;1;49.99;19.49
9084;"2013-12-02 14:09:31";161311;1;1;49.99;19.49
9085;"2013-12-02 14:10:08";161354;2;1;59.99;22.49
9086;"2013-12-02 14:11:59";161350;1;1;49.99;19.49
9087;"2013-12-02 14:15:28";161363;1;1;49.99;19.49
9088;"2013-12-02 14:35:33";161463;1;1;49.99;19.49
9089;"2013-12-02 15:08:29";161556;1;1;49.99;19.49
9090;"2013-12-02 15:16:49";161567;1;1;49.99;19.49
9091;"2013-12-02 15:28:17";161594;1;1;49.99;19.49
9092;"2013-12-02 15:51:43";161665;2;1;59.99;22.49
9093;"2013-12-02 15:59:53";161691;1;1;49.99;19.49
9094;"2013-12-02 16:05:35";161692;1;1;49.99;19.49
9095;"2013-12-02 16:13:18";161726;1;1;49.99;19.49
9096;"2013-12-02 16:26:54";161761;1;1;49.99;19.49
9097;"2013-12-02 16:44:04";161832;2;1;59.99;22.49
9098;"2013-12-02 16:50:39";161824;1;1;49.99;19.49
9099;"2013-12-02 17:03:46";161884;1;1;49.99;19.49
9100;"2013-12-02 17:10:41";161919;1;1;49.99;19.49
9101;"2013-12-02 17:13:23";161906;2;1;59.99;22.49
9102;"2013-12-02 17:15:04";161903;1;1;49.99;19.49
9103;"2013-12-02 17:20:46";161915;2;1;59.99;22.49
9104;"2013-12-02 17:25:45";161944;1;1;49.99;19.49
9105;"2013-12-02 17:28:16";161945;1;1;49.99;19.49
9106;"2013-12-02 17:37:03";161992;1;1;49.99;19.49
9107;"2013-12-02 17:38:43";162012;1;1;49.99;19.49
9108;"2013-12-02 17:41:03";162003;1;1;49.99;19.49
9109;"2013-12-02 17:41:33";162018;1;1;49.99;19.49
9110;"2013-12-02 17:51:38";162036;1;1;49.99;19.49
9111;"2013-12-02 18:01:01";162066;1;1;49.99;19.49
9112;"2013-12-02 18:11:57";162104;2;1;59.99;22.49
9113;"2013-12-02 18:21:46";162130;1;1;49.99;19.49
9114;"2013-12-02 18:24:22";162137;1;1;49.99;19.49
9115;"2013-12-02 18:30:01";162156;1;1;49.99;19.49
9116;"2013-12-02 18:36:24";162157;2;1;59.99;22.49
9117;"2013-12-02 18:44:59";162164;1;1;49.99;19.49
9118;"2013-12-02 18:59:53";162237;2;1;59.99;22.49
9119;"2013-12-02 19:01:24";162238;1;1;49.99;19.49
9120;"2013-12-02 19:03:36";162219;1;1;49.99;19.49
9121;"2013-12-02 19:16:05";162248;1;1;49.99;19.49
9122;"2013-12-02 19:29:03";162280;2;1;59.99;22.49
9123;"2013-12-02 19:34:30";162293;1;1;49.99;19.49
9124;"2013-12-02 19:36:35";162286;1;1;49.99;19.49
9125;"2013-12-02 19:39:02";162303;1;1;49.99;19.49
9126;"2013-12-02 19:58:02";162349;1;1;49.99;19.49
9127;"2013-12-02 19:58:28";162320;1;1;49.99;19.49
9128;"2013-12-02 20:10:32";162366;1;1;49.99;19.49
9129;"2013-12-02 20:24:31";162389;1;1;49.99;19.49
9130;"2013-12-02 20:24:32";162393;1;1;49.99;19.49
9131;"2013-12-02 20:37:15";162421;1;1;49.99;19.49
9132;"2013-12-02 20:40:40";162410;1;1;49.99;19.49
9133;"2013-12-02 20:50:41";162429;1;1;49.99;19.49
9134;"2013-12-02 20:50:41";162438;1;1;49.99;19.49
9135;"2013-12-02 21:15:41";162495;1;1;49.99;19.49
9136;"2013-12-02 21:15:52";162498;1;1;49.99;19.49
9137;"2013-12-02 21:24:40";162502;1;1;49.99;19.49
9138;"2013-12-02 21:34:19";162523;1;1;49.99;19.49
9139;"2013-12-02 21:38:34";162517;1;1;49.99;19.49
9140;"2013-12-02 21:43:24";162541;1;1;49.99;19.49
9141;"2013-12-02 22:06:06";162582;1;1;49.99;19.49
9142;"2013-12-02 22:11:50";162594;2;1;59.99;22.49
9143;"2013-12-02 22:22:09";162623;1;1;49.99;19.49
9144;"2013-12-02 22:23:24";162613;1;1;49.99;19.49
9145;"2013-12-02 22:35:33";162627;1;1;49.99;19.49
9146;"2013-12-02 22:36:45";162632;1;1;49.99;19.49
9147;"2013-12-02 22:40:13";162641;1;1;49.99;19.49
9148;"2013-12-02 22:55:11";162670;1;1;49.99;19.49
9149;"2013-12-02 23:06:42";162681;1;1;49.99;19.49
9150;"2013-12-02 23:15:03";162694;2;1;59.99;22.49
9151;"2013-12-02 23:24:45";162699;1;1;49.99;19.49
9152;"2013-12-03 00:07:01";162779;1;2;109.98;41.98
9153;"2013-12-03 00:07:59";162767;1;1;49.99;19.49
9154;"2013-12-03 00:08:45";162770;1;1;49.99;19.49
9155;"2013-12-03 00:12:50";162781;1;1;49.99;19.49
9156;"2013-12-03 00:19:11";162782;2;1;59.99;22.49
9157;"2013-12-03 04:31:14";162806;1;1;49.99;19.49
9158;"2013-12-03 07:38:02";162825;1;1;49.99;19.49
9159;"2013-12-03 09:46:39";162850;1;1;49.99;19.49
9160;"2013-12-03 10:41:25";162873;1;1;49.99;19.49
9161;"2013-12-03 11:49:16";162902;1;1;49.99;19.49
9162;"2013-12-03 12:02:02";162905;1;1;49.99;19.49
9163;"2013-12-03 12:33:15";162920;1;2;109.98;41.98
9164;"2013-12-03 12:35:29";162921;1;1;49.99;19.49
9165;"2013-12-03 12:38:48";162919;1;1;49.99;19.49
9166;"2013-12-03 13:09:06";162939;1;1;49.99;19.49
9167;"2013-12-03 13:23:35";162944;1;1;49.99;19.49
9168;"2013-12-03 13:47:25";162955;1;1;49.99;19.49
9169;"2013-12-03 14:02:21";162964;1;1;49.99;19.49
9170;"2013-12-03 15:57:18";163001;1;1;49.99;19.49
9171;"2013-12-03 16:01:33";163004;2;1;59.99;22.49
9172;"2013-12-03 16:20:28";163014;1;1;49.99;19.49
9173;"2013-12-03 16:20:46";163012;2;1;59.99;22.49
9174;"2013-12-03 17:23:09";163043;1;1;49.99;19.49
9175;"2013-12-03 17:31:41";163048;1;1;49.99;19.49
9176;"2013-12-03 18:06:40";163062;1;1;49.99;19.49
9177;"2013-12-03 18:41:12";163078;1;1;49.99;19.49
9178;"2013-12-03 19:13:15";163081;1;1;49.99;19.49
9179;"2013-12-03 23:11:02";163123;1;1;49.99;19.49
9180;"2013-12-04 00:46:49";163142;1;1;49.99;19.49
9181;"2013-12-04 02:45:12";163154;1;1;49.99;19.49
9182;"2013-12-04 07:54:26";163200;1;1;49.99;19.49
9183;"2013-12-04 08:08:58";163201;1;1;49.99;19.49
9184;"2013-12-04 09:53:58";163241;1;1;49.99;19.49
9185;"2013-12-04 10:29:00";163257;1;1;49.99;19.49
9186;"2013-12-04 13:32:50";163352;1;1;49.99;19.49
9187;"2013-12-04 14:50:56";163388;1;1;49.99;19.49
9188;"2013-12-04 14:56:34";163396;1;1;49.99;19.49
9189;"2013-12-04 15:01:39";163398;1;1;49.99;19.49
9190;"2013-12-04 15:12:23";163406;1;1;49.99;19.49
9191;"2013-12-04 15:27:23";163417;2;1;59.99;22.49
9192;"2013-12-04 16:00:56";163428;1;1;49.99;19.49
9193;"2013-12-04 16:21:18";163434;1;1;49.99;19.49
9194;"2013-12-04 16:24:46";163437;1;1;49.99;19.49
9195;"2013-12-04 17:00:58";163451;1;1;49.99;19.49
9196;"2013-12-04 17:04:22";163452;1;1;49.99;19.49
9197;"2013-12-04 17:25:34";163465;1;1;49.99;19.49
9198;"2013-12-04 17:36:41";163472;1;1;49.99;19.49
9199;"2013-12-04 18:20:12";163497;1;1;49.99;19.49
9200;"2013-12-04 18:21:49";163498;1;1;49.99;19.49
9201;"2013-12-04 19:46:38";163526;1;1;49.99;19.49
9202;"2013-12-04 19:46:39";163522;1;1;49.99;19.49
9203;"2013-12-04 20:40:23";163540;1;1;49.99;19.49
9204;"2013-12-04 22:57:44";163577;1;1;49.99;19.49
9205;"2013-12-04 23:42:34";163588;1;1;49.99;19.49
9206;"2013-12-05 00:01:41";163591;1;1;49.99;19.49
9207;"2013-12-05 00:52:12";163598;1;1;49.99;19.49
9208;"2013-12-05 02:14:29";163610;1;1;49.99;19.49
9209;"2013-12-05 02:18:37";163612;1;1;49.99;19.49
9210;"2013-12-05 03:17:43";163622;2;1;59.99;22.49
9211;"2013-12-05 03:41:28";163624;1;1;49.99;19.49
9212;"2013-12-05 04:44:36";163633;1;1;49.99;19.49
9213;"2013-12-05 05:08:29";163635;1;1;49.99;19.49
9214;"2013-12-05 05:23:31";163639;1;1;49.99;19.49
9215;"2013-12-05 08:22:12";163656;2;1;59.99;22.49
9216;"2013-12-05 08:52:30";163670;1;1;49.99;19.49
9217;"2013-12-05 10:09:11";163700;2;1;59.99;22.49
9218;"2013-12-05 10:10:08";163701;1;1;49.99;19.49
9219;"2013-12-05 13:01:14";163772;1;1;49.99;19.49
9220;"2013-12-05 13:17:04";163776;1;1;49.99;19.49
9221;"2013-12-05 13:25:48";163778;1;1;49.99;19.49
9222;"2013-12-05 13:50:20";163790;2;1;59.99;22.49
9223;"2013-12-05 14:03:05";163794;1;1;49.99;19.49
9224;"2013-12-05 16:28:17";163843;1;1;49.99;19.49
9225;"2013-12-05 16:35:36";163845;1;1;49.99;19.49
9226;"2013-12-05 16:37:33";163846;1;1;49.99;19.49
9227;"2013-12-05 17:08:24";163859;1;1;49.99;19.49
9228;"2013-12-05 17:22:24";163866;1;1;49.99;19.49
9229;"2013-12-05 17:41:47";163873;1;1;49.99;19.49
9230;"2013-12-05 20:56:04";163927;1;1;49.99;19.49
9231;"2013-12-05 21:36:01";163940;1;1;49.99;19.49
9232;"2013-12-05 23:05:15";163956;1;1;49.99;19.49
9233;"2013-12-05 23:55:45";163964;1;1;49.99;19.49
9234;"2013-12-06 02:54:41";163989;1;1;49.99;19.49
9235;"2013-12-06 05:49:55";164005;1;1;49.99;19.49
9236;"2013-12-06 09:47:42";164043;1;1;49.99;19.49
9237;"2013-12-06 10:10:51";164052;1;1;49.99;19.49
9238;"2013-12-06 10:17:36";164056;2;1;59.99;22.49
9239;"2013-12-06 10:41:48";164061;2;1;59.99;22.49
9240;"2013-12-06 10:47:54";164066;1;1;49.99;19.49
9241;"2013-12-06 12:04:59";164096;1;1;49.99;19.49
9242;"2013-12-06 12:09:42";164098;1;1;49.99;19.49
9243;"2013-12-06 12:10:01";164099;1;1;49.99;19.49
9244;"2013-12-06 12:11:56";164097;1;1;49.99;19.49
9245;"2013-12-06 12:45:25";164112;1;1;49.99;19.49
9246;"2013-12-06 12:56:56";164117;1;1;49.99;19.49
9247;"2013-12-06 13:19:56";164125;1;1;49.99;19.49
9248;"2013-12-06 14:52:23";164156;1;1;49.99;19.49
9249;"2013-12-06 14:52:35";164153;2;1;59.99;22.49
9250;"2013-12-06 16:44:31";164209;2;1;59.99;22.49
9251;"2013-12-06 17:33:03";164229;2;1;59.99;22.49
9252;"2013-12-06 17:35:44";164233;1;1;49.99;19.49
9253;"2013-12-06 17:36:35";164228;1;1;49.99;19.49
9254;"2013-12-06 19:12:14";164255;1;1;49.99;19.49
9255;"2013-12-06 21:12:11";164275;1;1;49.99;19.49
9256;"2013-12-06 21:19:32";164277;1;1;49.99;19.49
9257;"2013-12-06 21:26:22";164279;1;1;49.99;19.49
9258;"2013-12-07 01:30:58";164314;1;1;49.99;19.49
9259;"2013-12-07 02:03:57";164315;1;1;49.99;19.49
9260;"2013-12-07 03:16:50";164322;1;1;49.99;19.49
9261;"2013-12-07 05:13:13";164328;1;1;49.99;19.49
9262;"2013-12-07 12:16:59";164381;1;1;49.99;19.49
9263;"2013-12-07 12:21:32";164382;1;1;49.99;19.49
9264;"2013-12-07 14:53:02";164412;1;1;49.99;19.49
9265;"2013-12-07 15:29:35";164426;2;1;59.99;22.49
9266;"2013-12-07 16:31:14";164438;1;1;49.99;19.49
9267;"2013-12-08 02:30:42";164488;1;1;49.99;19.49
9268;"2013-12-08 02:50:21";164490;1;1;49.99;19.49
9269;"2013-12-08 04:29:22";164497;1;1;49.99;19.49
9270;"2013-12-08 09:49:02";164531;1;2;109.98;41.98
9271;"2013-12-08 09:53:27";164532;1;1;49.99;19.49
9272;"2013-12-08 12:27:28";164553;1;1;49.99;19.49
9273;"2013-12-08 13:47:34";164565;1;1;49.99;19.49
9274;"2013-12-08 14:06:09";164571;1;1;49.99;19.49
9275;"2013-12-08 14:20:43";164574;2;1;59.99;22.49
9276;"2013-12-08 15:29:24";164586;1;1;49.99;19.49
9277;"2013-12-08 16:05:57";164597;1;1;49.99;19.49
9278;"2013-12-08 20:51:50";164657;1;1;49.99;19.49
9279;"2013-12-08 22:17:34";164675;1;1;49.99;19.49
9280;"2013-12-08 22:44:16";164689;1;1;49.99;19.49
9281;"2013-12-08 23:23:26";164701;1;1;49.99;19.49
9282;"2013-12-09 00:20:07";164717;1;1;49.99;19.49
9283;"2013-12-09 01:05:07";164727;1;1;49.99;19.49
9284;"2013-12-09 02:59:36";164750;2;1;59.99;22.49
9285;"2013-12-09 03:22:42";164755;1;1;49.99;19.49
9286;"2013-12-09 07:18:15";164794;1;1;49.99;19.49
9287;"2013-12-09 07:28:53";164798;1;1;49.99;19.49
9288;"2013-12-09 08:18:27";164821;2;1;59.99;22.49
9289;"2013-12-09 09:23:58";164848;1;1;49.99;19.49
9290;"2013-12-09 09:36:27";164856;1;1;49.99;19.49
9291;"2013-12-09 09:38:57";164855;1;1;49.99;19.49
9292;"2013-12-09 09:45:11";164859;1;1;49.99;19.49
9293;"2013-12-09 10:01:32";164868;1;1;49.99;19.49
9294;"2013-12-09 10:20:21";164879;1;1;49.99;19.49
9295;"2013-12-09 10:22:27";164880;2;1;59.99;22.49
9296;"2013-12-09 10:58:23";164898;2;1;59.99;22.49
9297;"2013-12-09 11:14:50";164908;1;1;49.99;19.49
9298;"2013-12-09 11:29:18";164917;1;1;49.99;19.49
9299;"2013-12-09 11:33:14";164923;1;1;49.99;19.49
9300;"2013-12-09 11:44:29";164929;1;1;49.99;19.49
9301;"2013-12-09 12:30:14";164952;1;2;109.98;41.98
9302;"2013-12-09 13:49:20";164999;1;1;49.99;19.49
9303;"2013-12-09 13:50:33";164995;1;1;49.99;19.49
9304;"2013-12-09 14:03:23";165016;2;1;59.99;22.49
9305;"2013-12-09 14:09:43";165017;1;1;49.99;19.49
9306;"2013-12-09 14:27:09";165031;1;1;49.99;19.49
9307;"2013-12-09 14:31:04";165032;1;1;49.99;19.49
9308;"2013-12-09 14:49:34";165041;1;1;49.99;19.49
9309;"2013-12-09 15:18:59";165062;2;1;59.99;22.49
9310;"2013-12-09 16:03:33";165098;1;1;49.99;19.49
9311;"2013-12-09 16:04:53";165093;1;1;49.99;19.49
9312;"2013-12-09 17:13:29";165136;2;1;59.99;22.49
9313;"2013-12-09 17:43:23";165154;1;1;49.99;19.49
9314;"2013-12-09 17:48:23";165151;1;1;49.99;19.49
9315;"2013-12-09 18:01:02";165162;1;1;49.99;19.49
9316;"2013-12-09 18:41:55";165182;1;1;49.99;19.49
9317;"2013-12-09 19:42:55";165201;1;1;49.99;19.49
9318;"2013-12-09 20:01:08";165214;1;1;49.99;19.49
9319;"2013-12-09 21:10:57";165227;2;1;59.99;22.49
9320;"2013-12-09 21:12:50";165226;1;1;49.99;19.49
9321;"2013-12-09 21:23:11";165230;1;1;49.99;19.49
9322;"2013-12-09 21:32:39";165235;1;1;49.99;19.49
9323;"2013-12-09 22:22:23";165249;1;1;49.99;19.49
9324;"2013-12-10 02:50:31";165298;1;2;109.98;41.98
9325;"2013-12-10 03:33:18";165304;1;1;49.99;19.49
9326;"2013-12-10 04:57:19";165320;1;1;49.99;19.49
9327;"2013-12-10 09:53:42";165374;1;1;49.99;19.49
9328;"2013-12-10 09:54:17";165379;1;1;49.99;19.49
9329;"2013-12-10 10:11:46";165385;1;1;49.99;19.49
9330;"2013-12-10 10:26:39";165397;1;2;109.98;41.98
9331;"2013-12-10 10:39:53";165403;1;1;49.99;19.49
9332;"2013-12-10 10:40:13";165398;1;1;49.99;19.49
9333;"2013-12-10 10:59:40";165407;1;1;49.99;19.49
9334;"2013-12-10 11:21:34";165423;2;1;59.99;22.49
9335;"2013-12-10 11:22:24";165429;2;2;109.98;41.98
9336;"2013-12-10 12:00:13";165459;1;1;49.99;19.49
